pkt_len_max,pkt_len_std,pkt_len_p50,pkt_len_p75,payload_median,iat_std,iat_p75_minus_p50,iat_p95_minus_p50,iat_cov_std_mean,iat_median,granularity,label
1075,259.69165,931.5,980.75,889.5,0.00638,0.00549,0.01815,1.49342,0.00108,150,whatsapp
1064,280.62847,903.0,971.75,861.0,0.00898,0.00486,0.02046,1.98038,0.00015,150,whatsapp
968,238.80112,909.0,926.0,867.0,0.00917,0.00396,0.02494,2.17226,0.00014,150,whatsapp
1086,267.77677,921.5,950.25,879.5,0.0108,0.00193,0.03484,2.46015,0.00015,150,whatsapp
1051,218.40673,920.5,963.0,878.5,0.00975,0.00273,0.03443,2.42341,0.00017,150,whatsapp
1086,219.55621,913.0,942.0,871.0,0.01174,0.00028,0.0343,2.54963,0.0,150,whatsapp
1060,241.70114,902.0,923.0,860.0,0.00922,0.00227,0.02406,2.08028,8e-05,150,whatsapp
1058,222.79861,908.5,961.25,866.5,0.00819,0.00549,0.02062,1.92181,0.00012,150,whatsapp
1086,239.24154,924.5,963.0,882.5,0.00838,0.00499,0.01885,1.92459,0.00028,150,whatsapp
1075,237.3137,922.5,949.0,880.5,0.00836,0.0054,0.021,1.86922,0.00045,150,whatsapp
1023,210.91399,934.0,959.0,892.0,0.00822,0.00551,0.02871,1.82153,0.00062,150,whatsapp
1024,272.83278,902.0,914.75,860.0,0.00734,0.00514,0.01284,1.75165,0.00111,150,whatsapp
1027,268.72255,907.5,931.75,865.5,0.00821,0.00448,0.01929,1.95543,0.00075,150,whatsapp
1043,259.35329,915.0,955.0,873.0,0.0072,0.00442,0.01513,1.79204,0.00107,150,whatsapp
1059,237.53957,930.0,949.0,888.0,0.00892,0.00415,0.02054,1.83041,0.00164,150,whatsapp
1071,281.62616,910.0,984.0,868.0,0.00765,0.00497,0.02066,1.88498,0.00026,150,whatsapp
1081,265.92503,918.5,961.75,876.5,0.00728,0.00502,0.02044,1.63049,0.00125,150,whatsapp
1075,273.71153,937.5,970.0,895.5,0.00741,0.00602,0.01872,1.56706,0.00102,150,whatsapp
1060,269.09703,908.0,937.0,866.0,0.00753,0.00752,0.0193,1.56199,0.00024,150,whatsapp
1079,239.3361,916.0,956.0,874.0,0.00735,0.0055,0.0194,1.60733,0.00106,150,whatsapp
1065,256.56522,936.0,963.0,894.0,0.0066,0.0052,0.01821,1.48231,0.00113,150,whatsapp
1042,268.62909,917.5,961.75,875.5,0.00754,0.00591,0.01717,1.75502,0.00018,150,whatsapp
1075,255.3832,904.0,925.25,862.0,0.00925,0.00767,0.01863,1.81083,0.00012,150,whatsapp
1021,299.69615,912.0,955.75,870.0,0.00745,0.00738,0.01596,1.41729,0.00106,150,whatsapp
1074,350.80761,929.0,964.0,887.0,0.00575,0.0032,0.01485,1.97173,0.00021,150,whatsapp
1073,279.4824,921.0,982.25,879.0,0.00655,0.00507,0.01873,1.53334,0.00104,150,whatsapp
1064,302.63238,927.0,977.0,885.0,0.00682,0.00483,0.01845,1.66756,0.00067,150,whatsapp
1056,344.52676,916.5,999.0,874.5,0.00604,0.00407,0.01313,1.45078,0.0021,150,whatsapp
1065,341.26511,882.5,983.25,840.5,0.00451,0.00424,0.0087,1.1632,0.00234,150,whatsapp
1075,356.09178,651.0,919.75,609.0,0.00671,0.00761,0.01582,1.36659,0.00104,150,whatsapp
1027,301.36523,719.0,826.0,677.0,0.00581,0.00458,0.01428,1.22463,0.00259,150,whatsapp
1041,341.94454,792.5,883.5,750.5,0.00557,0.00454,0.01359,1.53994,0.00097,150,whatsapp
1090,302.27533,760.5,822.75,718.5,0.00679,0.00517,0.0176,1.53202,0.00109,150,whatsapp
1082,291.67893,756.0,801.0,714.0,0.00546,0.00328,0.01238,1.38772,0.00201,150,whatsapp
1079,295.60692,803.5,924.75,761.5,0.01081,0.00341,0.01293,2.00199,0.00314,150,whatsapp
1079,296.50858,816.5,917.5,774.5,0.00541,0.00527,0.01363,1.22284,0.0021,150,whatsapp
1026,312.29867,877.0,969.0,835.0,0.00616,0.00466,0.01177,1.32013,0.00271,150,whatsapp
1035,324.8743,852.0,924.0,810.0,0.0065,0.00662,0.01712,1.34502,0.00127,150,whatsapp
1022,338.37816,942.0,982.0,900.0,0.00554,0.00379,0.01343,1.29051,0.00258,150,whatsapp
1025,315.39656,940.0,959.75,898.0,0.00543,0.00427,0.01088,1.26847,0.00224,150,whatsapp
1060,300.72199,929.0,963.0,887.0,0.00686,0.00521,0.01695,1.52016,0.00124,150,whatsapp
1067,307.30591,952.5,995.75,910.5,0.00534,0.00416,0.01368,1.2953,0.00209,150,whatsapp
1049,302.03028,860.0,972.25,818.0,0.00606,0.00459,0.01552,1.40554,0.00185,150,whatsapp
1029,304.80206,919.0,968.75,877.0,0.00662,0.00395,0.01573,1.52105,0.00192,150,whatsapp
1077,294.93278,910.0,990.0,868.0,0.00609,0.00418,0.01447,1.40224,0.00211,150,whatsapp
1063,301.07664,923.0,962.5,881.0,0.00657,0.00376,0.0145,1.43021,0.00261,150,whatsapp
1051,344.72163,898.0,981.75,856.0,0.00434,0.00349,0.00918,1.21228,0.00234,150,whatsapp
1018,325.91666,952.0,973.0,910.0,0.00614,0.00388,0.01499,1.40036,0.00211,150,whatsapp
1041,301.60276,958.0,988.0,916.0,0.00666,0.00452,0.01563,1.50343,0.00171,150,whatsapp
1024,288.64868,920.0,985.25,878.0,0.00674,0.00458,0.01741,1.49965,0.00161,150,whatsapp
1053,305.97251,937.5,982.0,895.5,0.0058,0.00418,0.01514,1.37209,0.0018,150,whatsapp
1032,318.28216,955.0,979.0,913.0,0.00654,0.00327,0.01757,1.5154,0.00214,150,whatsapp
1056,322.2509,891.0,967.0,849.0,0.00612,0.00442,0.01549,1.50004,0.00106,150,whatsapp
1024,311.57853,951.5,980.5,909.5,0.00758,0.00353,0.01801,1.39659,0.0031,150,whatsapp
1086,304.79217,956.0,995.0,914.0,0.00677,0.00448,0.02104,1.4726,0.00176,150,whatsapp
1050,286.84117,928.0,987.0,886.0,0.00651,0.00603,0.01477,1.47479,0.00106,150,whatsapp
1076,324.17802,900.0,983.75,858.0,0.006,0.00563,0.01578,1.44065,0.0009,150,whatsapp
1050,340.09276,911.0,984.0,869.0,0.00552,0.00372,0.01277,1.37226,0.00211,150,whatsapp
1049,276.62126,901.0,989.0,859.0,0.0067,0.00541,0.01839,1.49748,0.00112,150,whatsapp
1060,316.30534,951.0,977.0,909.0,0.00637,0.00499,0.01739,1.43414,0.0013,150,whatsapp
1057,300.198,897.0,970.0,855.0,0.0058,0.00633,0.01487,1.33507,0.00113,150,whatsapp
1038,342.21581,955.0,981.0,913.0,0.00576,0.00498,0.01478,1.37444,0.00143,150,whatsapp
1076,325.27667,895.0,991.5,853.0,0.00634,0.00359,0.01692,1.56905,0.00106,150,whatsapp
1027,285.28121,950.0,978.0,908.0,0.00913,0.00714,0.02339,1.51087,0.00127,150,whatsapp
1017,274.12103,931.5,970.5,889.5,0.00816,0.00603,0.02244,1.39516,0.00214,150,whatsapp
1017,347.31765,936.0,975.5,894.0,0.007,0.00479,0.01432,1.47295,0.0021,150,whatsapp
1074,333.09349,806.0,983.0,764.0,0.00595,0.00519,0.01614,1.72058,0.00012,150,whatsapp
1033,301.84035,907.5,945.0,865.5,0.00574,0.00584,0.01444,1.34149,0.00121,150,whatsapp
1074,285.52277,903.5,929.75,861.5,0.00598,0.00503,0.0144,1.48497,0.00127,150,whatsapp
977,300.59402,901.0,925.5,859.0,0.00554,0.00491,0.014,1.43416,0.00132,150,whatsapp
1013,295.40493,893.0,927.0,851.0,0.00514,0.00356,0.01115,1.39882,0.00201,150,whatsapp
993,289.35396,907.0,926.0,865.0,0.00573,0.0034,0.01208,1.44006,0.00213,150,whatsapp
1028,296.4485,883.0,921.75,841.0,0.005,0.00313,0.00942,1.37228,0.00214,150,whatsapp
986,299.98201,901.0,929.5,859.0,0.00543,0.0056,0.01524,1.56349,0.0002,150,whatsapp
991,293.08956,901.0,934.0,859.0,0.00624,0.00494,0.01504,1.45945,0.00131,150,whatsapp
1015,299.12233,877.0,913.0,835.0,0.00647,0.00419,0.01464,1.68054,0.00105,150,whatsapp
1021,266.96575,877.0,917.0,835.0,0.00589,0.0055,0.01489,1.54237,0.00058,150,whatsapp
1031,286.35669,873.0,939.0,831.0,0.00621,0.00521,0.01741,1.57132,0.001,150,whatsapp
1067,287.43296,852.0,904.0,810.0,0.00672,0.00529,0.01722,1.73109,0.00026,150,whatsapp
1022,233.37616,840.0,915.75,798.0,0.6668,0.00478,0.01775,11.29106,0.00105,150,whatsapp
1075,288.92591,849.0,953.0,807.0,0.00564,0.00479,0.01377,1.4187,0.00155,150,whatsapp
1021,298.9942,855.0,975.75,813.0,0.00551,0.00485,0.01451,1.44868,0.00096,150,whatsapp
1027,325.33174,961.5,998.0,919.5,0.00655,0.00436,0.01562,1.51808,0.00148,150,whatsapp
1023,290.30639,938.0,991.75,896.0,0.00566,0.00443,0.01317,1.28677,0.00229,150,whatsapp
1022,231.41272,944.5,986.75,902.5,0.00754,0.00517,0.02065,1.64555,0.00098,150,whatsapp
1025,309.59285,910.5,990.0,868.5,0.0073,0.00651,0.018,1.54168,0.00035,150,whatsapp
1024,347.38548,910.5,975.0,868.5,0.00846,0.00642,0.01769,1.7368,0.0,150,whatsapp
1072,345.51291,888.5,961.0,846.5,0.00667,0.00578,0.01591,1.5201,0.00105,150,whatsapp
1022,310.58212,906.0,969.0,864.0,0.00697,0.00512,0.01881,1.34242,0.00203,150,whatsapp
1036,348.07808,834.0,921.0,792.0,0.00472,0.00306,0.01266,1.41954,0.00137,150,whatsapp
1077,314.43085,863.0,898.0,821.0,0.00483,0.00346,0.00869,1.13103,0.0031,150,whatsapp
1080,320.37102,841.5,962.0,799.5,0.00754,0.00518,0.01902,1.38698,0.00218,150,whatsapp
1082,274.20142,781.5,852.0,739.5,0.00563,0.00349,0.01329,1.03678,0.00417,150,whatsapp
1086,270.47683,785.0,925.0,743.0,0.00616,0.00363,0.01233,1.29887,0.00291,150,whatsapp
1060,256.40633,806.0,872.0,764.0,0.00559,0.00452,0.01341,1.15315,0.0028,150,whatsapp
1039,265.70235,811.0,851.0,769.0,0.00688,0.00439,0.01607,1.22593,0.00317,150,whatsapp
1025,249.64383,854.0,901.75,812.0,0.00791,0.00765,0.01902,1.25761,0.0024,150,whatsapp
1067,247.72297,865.0,917.0,823.0,0.00751,0.00643,0.01656,1.19066,0.00333,150,whatsapp
1077,287.15428,863.0,954.0,821.0,0.00759,0.00862,0.02036,1.3571,0.00107,150,whatsapp
1024,269.33158,759.5,874.75,717.5,0.00501,0.00376,0.01115,1.06683,0.00342,150,whatsapp
1026,311.98528,870.0,954.0,828.0,0.00635,0.00443,0.01552,1.27905,0.00259,150,whatsapp
1023,283.83815,833.0,915.0,791.0,0.0063,0.00436,0.01417,1.35213,0.00217,150,whatsapp
1019,252.16974,840.0,904.75,798.0,0.00533,0.0042,0.01244,1.08273,0.00351,150,whatsapp
1026,245.70465,883.0,950.0,841.0,0.0051,0.00395,0.01162,1.104,0.00324,150,whatsapp
1027,266.51629,909.0,978.75,867.0,0.00556,0.00424,0.01333,1.25869,0.00235,150,whatsapp
1041,267.42863,919.0,980.0,877.0,0.00613,0.00428,0.01421,1.31456,0.0026,150,whatsapp
1046,269.4497,934.5,988.0,892.5,0.00612,0.00566,0.01417,1.39583,0.00138,150,whatsapp
1062,280.42713,893.0,981.0,851.0,0.00621,0.005,0.01676,1.36418,0.00167,150,whatsapp
1027,306.07452,936.0,971.75,894.0,0.00482,0.00474,0.0108,1.10148,0.00258,150,whatsapp
1025,310.40361,907.5,971.0,865.5,0.00493,0.00409,0.01045,1.24908,0.00226,150,whatsapp
1060,341.41819,932.5,988.0,890.5,0.0048,0.00458,0.01164,1.17551,0.00208,150,whatsapp
1044,271.91838,965.5,998.5,923.5,0.00588,0.00567,0.01489,1.27104,0.00175,150,whatsapp
1041,275.15674,929.0,970.75,887.0,0.00625,0.00544,0.01405,1.38993,0.00153,150,whatsapp
1048,274.69314,858.5,954.75,816.5,0.00568,0.00427,0.01436,1.32555,0.0018,150,whatsapp
1079,324.71497,959.5,981.5,917.5,0.00753,0.00422,0.01073,1.766,0.0022,150,whatsapp
1016,323.04102,922.0,970.5,880.0,0.00508,0.00414,0.01206,1.33694,0.00186,150,whatsapp
1026,313.26709,935.0,975.75,893.0,0.00494,0.00436,0.01167,1.15412,0.00217,150,whatsapp
1027,305.44847,932.0,971.75,890.0,0.00522,0.00456,0.01199,1.19651,0.00227,150,whatsapp
1058,313.65092,946.0,977.0,904.0,0.00709,0.00647,0.01904,1.58345,0.00028,150,whatsapp
1064,302.05312,877.0,975.0,835.0,0.00594,0.00508,0.01585,1.45813,0.00049,150,whatsapp
1073,292.39208,904.5,996.0,862.5,0.0057,0.00648,0.01413,1.25973,0.00172,150,whatsapp
1071,294.17831,950.0,986.75,908.0,0.00631,0.00591,0.01351,1.41278,0.00144,150,whatsapp
1065,299.28013,936.0,961.75,894.0,0.0061,0.00548,0.01559,1.49515,0.00106,150,whatsapp
1086,306.62197,924.0,981.5,882.0,0.00676,0.00442,0.01816,1.54208,0.00132,150,whatsapp
1022,298.13858,927.0,963.0,885.0,0.00516,0.00519,0.01383,1.30344,0.00128,150,whatsapp
1040,295.38348,920.0,980.75,878.0,0.00551,0.00504,0.0138,1.39852,0.00128,150,whatsapp
1062,318.68152,853.5,985.75,811.5,0.00602,0.00587,0.01569,1.36788,0.00113,150,whatsapp
1056,310.10374,948.0,988.5,906.0,0.0056,0.00554,0.01409,1.21109,0.00211,150,whatsapp
1022,309.90428,927.5,979.75,885.5,0.00552,0.00444,0.01178,1.3403,0.0019,150,whatsapp
1069,301.07064,937.0,995.25,895.0,0.00493,0.0036,0.01206,1.11806,0.00314,150,whatsapp
1073,293.26174,939.5,984.75,897.5,0.00593,0.00464,0.01371,1.31577,0.002,150,whatsapp
1047,291.06729,937.0,994.0,895.0,0.00704,0.00505,0.01696,1.54803,0.00178,150,whatsapp
1029,276.95094,870.0,976.0,828.0,0.00727,0.00524,0.01524,1.65746,0.00105,150,whatsapp
1087,271.55742,932.5,988.0,890.5,0.00672,0.00659,0.01789,1.45459,0.00078,150,whatsapp
1040,313.59138,928.5,998.0,886.5,0.00706,0.00435,0.0188,1.44973,0.00214,150,whatsapp
1085,299.85537,939.5,987.0,897.5,0.00611,0.00614,0.01567,1.56219,0.00027,150,whatsapp
1057,311.75069,945.0,988.0,903.0,0.00535,0.00414,0.01421,1.27969,0.00211,150,whatsapp
1081,309.10593,936.0,993.75,894.0,0.0065,0.00639,0.01582,1.5082,0.00043,150,whatsapp
1055,291.05124,848.5,969.75,806.5,0.00561,0.00527,0.01461,1.30185,0.00128,150,whatsapp
1064,247.26923,914.0,987.0,872.0,0.00623,0.00491,0.01515,1.28065,0.00242,150,whatsapp
1083,333.51867,915.0,993.0,873.0,0.00617,0.00433,0.01619,1.53162,0.0011,150,whatsapp
1074,265.78522,930.5,968.0,888.5,0.00532,0.00334,0.01317,1.16181,0.00316,150,whatsapp
1083,290.57607,953.0,985.5,911.0,0.00557,0.00495,0.01321,1.20235,0.00234,150,whatsapp
1062,309.63144,879.0,976.0,837.0,0.00523,0.0045,0.01153,1.31088,0.00192,150,whatsapp
1027,279.59933,915.0,973.75,873.0,0.00573,0.00464,0.01466,1.28616,0.00213,150,whatsapp
1027,262.59788,955.5,990.0,913.5,0.00595,0.00428,0.01627,1.27041,0.00234,150,whatsapp
1053,272.84425,956.0,977.75,914.0,0.00627,0.00463,0.01436,1.3234,0.00212,150,whatsapp
1022,255.80422,945.0,979.5,903.0,0.00644,0.00531,0.0185,1.36504,0.00162,150,whatsapp
1063,319.65677,951.0,989.0,909.0,0.00561,0.00638,0.01501,1.32073,0.00097,150,whatsapp
1058,329.53614,930.0,985.0,888.0,0.00542,0.00366,0.0123,1.33721,0.00242,150,whatsapp
1082,288.93361,922.0,978.0,880.0,0.00636,0.0044,0.01478,1.42056,0.002,150,whatsapp
1042,314.75895,933.5,965.75,891.5,0.00592,0.00427,0.01419,1.35639,0.00211,150,whatsapp
1021,286.21844,943.0,985.0,901.0,0.00812,0.00641,0.01997,1.58577,0.00103,150,whatsapp
1022,297.62176,938.5,988.5,896.5,0.00857,0.00688,0.02039,1.43913,0.00135,150,whatsapp
1021,308.41988,946.5,984.0,904.5,0.0081,0.00513,0.01655,1.43809,0.00225,150,whatsapp
1015,370.42665,835.0,904.75,793.0,0.00579,0.00332,0.01468,1.89281,0.00026,150,whatsapp
1084,324.07064,859.0,954.25,817.0,0.00682,0.00415,0.02053,1.66869,0.00099,150,whatsapp
1081,306.4504,912.5,952.0,870.5,0.27193,0.00493,0.01431,10.27028,0.00162,150,whatsapp
1085,308.96612,873.0,972.75,831.0,0.00718,0.00451,0.01541,1.63128,0.00147,150,whatsapp
1070,365.34117,825.0,955.5,783.0,0.00451,0.00355,0.01252,1.38329,0.00114,150,whatsapp
1023,321.0351,797.5,930.25,755.5,0.7451,0.00631,0.01676,11.21813,0.00214,150,whatsapp
1069,339.66244,881.5,968.0,839.5,0.00849,0.00789,0.0238,1.48922,0.00102,150,whatsapp
1066,305.39136,856.0,947.75,814.0,0.54995,0.00707,0.02,10.77192,0.00218,150,whatsapp
1030,320.77956,773.0,878.75,731.0,0.0064,0.00591,0.01677,1.33428,0.00151,150,whatsapp
1074,335.76072,848.0,970.0,806.0,0.43032,0.00579,0.01779,10.52285,0.00229,150,whatsapp
1023,327.48601,831.0,939.5,789.0,0.00602,0.00542,0.01408,1.23268,0.00237,150,whatsapp
1016,336.18958,759.0,943.25,717.0,0.00655,0.00579,0.0183,1.30415,0.00213,150,whatsapp
1071,334.45041,876.5,960.0,834.5,0.00809,0.00506,0.01816,1.45723,0.0022,150,whatsapp
1049,340.56691,858.5,953.75,816.5,0.03801,0.00748,0.0254,3.98528,0.0023,150,whatsapp
1027,395.91263,781.5,964.25,739.5,0.00824,0.00709,0.02094,1.73079,0.0,150,whatsapp
1022,299.0955,821.5,901.0,779.5,0.0084,0.00949,0.02167,1.42022,0.00098,150,whatsapp
1009,312.04216,880.0,919.5,838.0,0.00758,0.00738,0.02052,1.31944,0.00131,150,whatsapp
1022,298.59569,853.0,897.0,811.0,0.0079,0.00512,0.01899,1.47567,0.0022,150,whatsapp
993,293.7928,879.5,901.0,837.5,0.00831,0.00539,0.01991,1.44145,0.0021,150,whatsapp
1016,310.78574,818.5,910.75,776.5,0.00686,0.00427,0.01484,1.29108,0.00307,150,whatsapp
1026,331.85059,836.0,922.0,794.0,0.00752,0.00405,0.01696,1.38177,0.00315,150,whatsapp
972,337.70792,844.0,900.0,802.0,0.00705,0.00498,0.01827,1.39933,0.00174,150,whatsapp
1029,266.17297,833.0,879.0,791.0,0.00832,0.00527,0.02197,1.41241,0.00215,150,whatsapp
1007,295.0204,834.0,873.5,792.0,0.00724,0.00625,0.01921,1.46503,0.00129,150,whatsapp
995,270.88511,791.0,884.0,749.0,0.00748,0.00567,0.01856,1.52217,0.00105,150,whatsapp
1008,304.90327,803.0,880.0,761.0,0.00689,0.00525,0.01415,1.4153,0.00194,150,whatsapp
920,262.06016,839.0,866.0,797.0,0.00827,0.00517,0.02216,1.65068,0.00112,150,whatsapp
964,290.91501,836.0,864.0,794.0,0.00732,0.00614,0.01828,1.31252,0.0021,150,whatsapp
998,291.90295,825.0,885.5,783.0,0.0083,0.00636,0.0172,1.54446,0.00111,150,whatsapp
1023,283.77751,829.5,873.75,787.5,0.00741,0.00628,0.01853,1.48536,0.00107,150,whatsapp
1026,282.3151,828.0,872.0,786.0,0.00658,0.00461,0.01278,1.24785,0.00291,150,whatsapp
998,296.66571,798.0,881.0,756.0,0.00655,0.00538,0.01407,1.40203,0.00186,150,whatsapp
1026,287.3642,807.0,855.75,765.0,0.00618,0.00495,0.01337,1.22969,0.0027,150,whatsapp
1013,287.67505,790.0,856.75,748.0,0.00601,0.00424,0.0151,1.28344,0.00255,150,whatsapp
1020,282.86258,771.5,853.0,729.5,0.00672,0.00545,0.01741,1.29393,0.00213,150,whatsapp
1019,280.47447,758.0,819.5,716.0,0.00733,0.00561,0.01654,1.37848,0.00205,150,whatsapp
976,291.84936,752.0,794.0,710.0,0.00793,0.00642,0.02004,1.46837,0.0013,150,whatsapp
1007,315.0248,726.5,872.5,684.5,0.00815,0.00775,0.01736,1.35967,0.00211,150,whatsapp
982,302.83652,681.5,837.25,639.5,0.0083,0.0064,0.02011,1.26916,0.00343,150,whatsapp
1023,267.65291,702.0,812.0,660.0,0.00972,0.00961,0.02542,1.29105,0.00343,150,whatsapp
1021,294.16792,701.5,840.0,659.5,0.00853,0.00891,0.02463,1.32643,0.00216,150,whatsapp
987,319.91985,733.0,858.5,691.0,0.00747,0.00635,0.02152,1.17864,0.00315,150,whatsapp
1027,328.48407,614.0,843.75,572.0,0.0072,0.00709,0.01731,1.10126,0.00332,150,whatsapp
984,263.26304,265.0,646.0,223.0,0.00751,0.00636,0.01721,1.02849,0.00453,150,whatsapp
1020,322.0214,681.0,819.5,639.0,0.00853,0.00668,0.01906,0.99098,0.00627,150,whatsapp
972,305.59095,684.5,815.5,642.5,0.00775,0.00582,0.0153,1.01745,0.006,150,whatsapp
1010,342.4138,706.5,863.75,664.5,0.0077,0.00616,0.01633,1.02371,0.00532,150,whatsapp
1027,317.73956,568.0,809.5,526.0,0.0081,0.00631,0.02032,1.20822,0.00314,150,whatsapp
1042,292.19986,585.0,705.0,543.0,0.00742,0.00504,0.01967,1.26642,0.00254,150,whatsapp
1010,256.66168,588.0,651.75,546.0,0.00722,0.00525,0.0187,1.2431,0.00317,150,whatsapp
1002,257.57162,647.5,724.5,605.5,0.00739,0.00473,0.0184,1.2069,0.00362,150,whatsapp
1019,258.04745,653.0,726.0,611.0,0.00689,0.00505,0.01754,1.25451,0.00253,150,whatsapp
1024,305.77591,664.0,770.75,622.0,0.00645,0.00438,0.01542,1.19782,0.00308,150,whatsapp
1057,304.37948,741.0,847.5,699.0,0.00672,0.0046,0.01497,1.43674,0.00177,150,whatsapp
1052,308.61927,683.5,814.0,641.5,0.0079,0.00504,0.01683,1.51422,0.00186,150,whatsapp
1032,312.93396,807.0,877.75,765.0,0.00834,0.00782,0.02042,1.40494,0.00203,150,whatsapp
989,302.15886,823.0,887.0,781.0,0.00696,0.0039,0.01682,1.26253,0.00344,150,whatsapp
1059,284.62892,744.5,833.0,702.5,0.00678,0.00688,0.01526,1.36477,0.00135,150,whatsapp
1027,278.39357,772.0,799.0,730.0,0.00616,0.00403,0.0147,1.36195,0.00218,150,whatsapp
1053,261.36118,762.0,801.0,720.0,0.00592,0.00506,0.01405,1.28518,0.0021,150,whatsapp
953,277.93337,775.5,791.0,733.5,0.00691,0.00581,0.0182,1.41809,0.00134,150,whatsapp
1027,280.44452,762.0,787.0,720.0,0.00652,0.00539,0.01477,1.35926,0.00212,150,whatsapp
1023,304.64769,789.5,890.75,747.5,0.00623,0.00501,0.01483,1.30521,0.00194,150,whatsapp
1054,302.33499,743.0,841.5,701.0,0.00673,0.0046,0.01347,1.37061,0.00288,150,whatsapp
1077,323.10158,738.0,808.0,696.0,0.00505,0.00439,0.01298,1.21852,0.00178,150,whatsapp
1026,343.84028,720.0,786.0,678.0,0.20301,0.00421,0.01429,9.98542,0.00143,150,whatsapp
1028,320.10137,724.5,826.75,682.5,0.0038,0.00324,0.00935,1.06622,0.00216,150,whatsapp
951,319.69393,738.0,831.0,696.0,0.00477,0.00361,0.01165,1.24651,0.00217,150,whatsapp
1020,284.99973,382.0,765.0,340.0,0.34061,0.00421,0.01149,10.56081,0.00261,150,whatsapp
1019,294.05313,694.0,802.5,652.0,0.00783,0.00953,0.0178,1.71704,0.0,150,whatsapp
1026,351.8002,741.0,881.25,699.0,0.00611,0.00421,0.01337,1.55346,0.00132,150,whatsapp
1025,309.8857,783.0,889.0,741.0,0.00563,0.00444,0.01177,1.14858,0.00281,150,whatsapp
1085,315.78033,840.0,923.75,798.0,0.0062,0.00491,0.014,1.17008,0.00255,150,whatsapp
1049,342.23914,845.0,924.75,803.0,0.00575,0.00395,0.01299,1.20759,0.00295,150,whatsapp
1087,331.32401,802.5,931.75,760.5,0.0057,0.00382,0.01224,1.18136,0.00301,150,whatsapp
1051,331.69065,813.0,880.75,771.0,0.00517,0.00485,0.01256,1.11929,0.00269,150,whatsapp
1053,328.88443,769.5,894.75,727.5,0.00556,0.00578,0.01168,1.12747,0.00272,150,whatsapp
1052,316.21407,807.5,936.0,765.5,0.00543,0.00372,0.01297,1.0815,0.00332,150,whatsapp
1016,298.52375,743.0,839.75,701.0,0.00585,0.00383,0.01406,1.36956,0.00208,150,whatsapp
1017,316.18461,763.5,898.0,721.5,0.005,0.00397,0.01095,1.22793,0.00215,150,whatsapp
1076,285.20168,735.0,808.25,693.0,0.00484,0.00368,0.0114,1.16958,0.00255,150,whatsapp
1038,314.36199,779.0,837.75,737.0,0.00506,0.00291,0.01356,1.25024,0.00234,150,whatsapp
1078,295.19236,731.0,813.75,689.0,0.00477,0.00314,0.0126,1.27298,0.0021,150,whatsapp
1055,283.22048,727.0,766.0,685.0,0.0046,0.00289,0.0098,1.22392,0.00231,150,whatsapp
1087,272.02063,714.0,752.75,672.0,0.00421,0.00343,0.01139,1.15151,0.00213,150,whatsapp
1050,303.18509,717.0,769.0,675.0,0.00471,0.00286,0.01091,1.33181,0.00174,150,whatsapp
1040,307.23033,721.0,780.75,679.0,0.00419,0.00289,0.01038,1.21457,0.00212,150,whatsapp
1082,293.66386,720.0,789.5,678.0,0.0041,0.00316,0.00907,1.1039,0.00248,150,whatsapp
1032,321.38471,281.0,837.0,239.0,0.00407,0.00274,0.01153,1.26618,0.00151,150,whatsapp
1050,361.58311,611.0,905.0,569.0,0.00443,0.00323,0.00732,1.27863,0.00206,150,whatsapp
1012,301.50751,741.5,792.25,699.5,0.00453,0.00316,0.01186,1.17699,0.00226,150,whatsapp
1062,293.94714,737.0,779.5,695.0,0.00503,0.00437,0.01162,1.29426,0.00175,150,whatsapp
1070,299.74732,738.0,804.0,696.0,0.00489,0.0042,0.01132,1.20307,0.0021,150,whatsapp
1062,297.03364,717.5,786.0,675.5,0.00572,0.00417,0.01607,1.33128,0.00202,150,whatsapp
1026,308.73934,724.0,788.0,682.0,0.00553,0.00319,0.01222,1.45299,0.00201,150,whatsapp
998,307.83093,716.0,772.0,674.0,0.00396,0.00295,0.00678,1.20817,0.00213,150,whatsapp
1028,307.76611,722.5,786.75,680.5,0.00456,0.00311,0.01174,1.27133,0.00206,150,whatsapp
1025,311.39585,733.5,801.75,691.5,0.006,0.00378,0.01308,1.38957,0.00214,150,whatsapp
1082,294.08516,713.0,784.0,671.0,0.0042,0.00296,0.00934,1.19417,0.00214,150,whatsapp
1016,287.70013,724.0,773.0,682.0,0.00449,0.00334,0.01111,1.23528,0.00205,150,whatsapp
1018,298.89567,712.5,783.0,670.5,0.00475,0.00278,0.0107,1.21696,0.00239,150,whatsapp
1011,320.89397,715.0,812.5,673.0,0.004,0.00217,0.01046,1.16378,0.00219,150,whatsapp
1061,309.37948,714.5,784.25,672.5,0.0058,0.0036,0.01448,1.48726,0.00121,150,whatsapp
1073,334.97969,735.0,894.5,693.0,0.006,0.00457,0.01569,1.6381,0.00034,150,whatsapp
1009,321.54828,704.5,760.0,662.5,0.00518,0.00304,0.01475,1.46873,0.00128,150,whatsapp
1025,340.22778,733.0,895.5,691.0,0.00525,0.00478,0.01351,1.38085,0.00143,150,whatsapp
1020,316.31364,730.5,865.0,688.5,0.00527,0.00408,0.01377,1.25176,0.00218,150,whatsapp
1019,323.4094,718.0,816.75,676.0,0.00531,0.00488,0.01421,1.37391,0.00132,150,whatsapp
