fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,actual_packets_in_flow,agg_mode,agg_value,label
36,598.77778,341.08838,799.5,913.0,966.0,757.5,0.00622,0.01101,0.00145,1.77056,14.0,806.14286,217.35779,780.0,950.75,1073.0,738.0,0.01615,0.0253,0.00036,1.56621,0.65635,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
17,748.47059,46.59477,764.0,776.0,816.0,722.0,0.0127,0.026,0.0002,2.04682,33.0,605.0303,315.56764,761.0,839.0,995.0,719.0,0.00691,0.00702,0.00547,1.01551,0.38923,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
35,602.51429,275.62608,727.0,786.5,923.0,685.0,0.00661,0.00848,0.00334,1.28165,15.0,743.6,194.8698,758.0,786.0,1082.0,716.0,0.01042,0.02226,0.00019,2.13532,0.65405,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
34,553.17647,337.38924,548.5,875.75,1013.0,506.5,0.00588,0.00623,0.00324,1.05808,16.0,706.0,172.76465,756.0,791.0,801.0,714.0,0.01279,0.02229,0.00024,1.74243,0.62477,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
16,716.25,139.81036,757.5,788.0,793.0,715.5,0.00923,0.02108,0.00018,2.28423,34.0,552.14706,345.50714,750.0,860.0,972.0,708.0,0.0045,0.00432,0.00352,0.95979,0.37906,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
37,712.72973,290.26927,794.0,888.0,1021.0,752.0,0.00688,0.00598,0.00557,0.86921,13.0,865.53846,101.25491,798.0,913.0,1066.0,756.0,0.01154,0.01796,0.00026,1.5565,0.70093,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
18,764.16667,158.07356,781.5,816.5,1078.0,739.5,0.01172,0.01706,0.00036,1.45593,32.0,727.34375,318.68594,857.5,960.25,1024.0,815.5,0.01013,0.02047,0.00606,2.02078,0.37146,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.11835,50,packet,50,Whatsapp
32,608.4375,373.98245,806.0,928.0,1014.0,764.0,0.00733,0.00902,0.00485,1.23138,18.0,803.94444,216.6037,837.0,986.0,1079.0,795.0,0.01231,0.02164,0.00023,1.75798,0.57364,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,662.86842,269.6292,778.0,820.0,1013.0,736.0,0.00572,0.0059,0.00534,1.03182,12.0,890.58333,132.97334,842.0,1022.25,1049.0,800.0,0.01173,0.02229,0.00032,1.89963,0.70211,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
34,656.11765,345.82746,810.5,927.0,1024.0,768.5,0.0065,0.00735,0.00573,1.13182,16.0,893.8125,292.70425,1079.0,1079.0,1079.0,1037.0,0.00938,0.01989,0.00011,2.12109,0.60936,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
42,702.7381,289.64971,786.0,912.0,1020.0,744.0,0.00546,0.00516,0.00608,0.94463,8.0,854.125,24.76105,862.0,868.5,879.0,820.0,0.02934,0.03413,0.00048,1.16337,0.81201,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,622.225,334.23416,745.0,891.25,1026.0,703.0,0.00621,0.00787,0.00334,1.26704,10.0,814.0,216.30257,847.5,941.0,969.0,805.5,0.02168,0.02769,0.00033,1.27732,0.75355,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,732.31707,313.43404,816.0,974.0,1026.0,774.0,0.005,0.00614,0.00286,1.22664,9.0,979.66667,10.33871,975.0,994.0,994.0,933.0,0.01764,0.03024,0.00024,1.7149,0.773,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,714.975,310.22294,888.5,913.0,1026.0,846.5,0.00619,0.0068,0.00454,1.09842,10.0,866.0,229.20646,924.0,966.25,982.0,882.0,0.01724,0.02995,0.0004,1.73711,0.76757,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
37,671.97297,301.87052,808.0,912.0,979.0,766.0,0.00717,0.00934,0.00297,1.30201,13.0,915.76923,212.14514,971.0,981.0,1035.0,929.0,0.01771,0.02842,0.00023,1.60483,0.67621,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,592.44737,320.33837,789.0,852.0,981.0,747.0,0.00662,0.00835,0.00067,1.26148,12.0,970.0,19.02192,977.0,980.5,988.0,935.0,0.01798,0.02932,0.00016,1.63072,0.65918,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,651.92308,342.89749,848.0,905.0,995.0,806.0,0.00562,0.00662,0.00405,1.17838,11.0,814.45455,330.7208,1014.0,1023.0,1032.0,972.0,0.01672,0.02138,0.00044,1.27891,0.73944,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,717.68293,377.38196,923.0,1013.0,1021.0,881.0,0.00429,0.0044,0.00354,1.02497,9.0,982.22222,32.38922,982.0,1022.0,1022.0,940.0,0.01696,0.0296,0.00024,1.74531,0.76898,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,693.8,365.64048,934.0,953.25,986.0,892.0,0.00567,0.00715,0.00288,1.26135,10.0,830.1,221.67609,906.0,938.5,951.0,864.0,0.01435,0.02172,0.00017,1.51416,0.76976,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,767.57895,327.63721,939.5,962.0,993.0,897.5,0.00595,0.00623,0.00528,1.04588,12.0,997.08333,16.32206,995.5,1008.0,1020.0,953.5,0.01771,0.02862,0.00023,1.61594,0.70911,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,765.71795,309.23412,900.0,954.5,986.0,858.0,0.00616,0.0079,0.00305,1.282,11.0,880.81818,225.78583,965.0,976.0,987.0,923.0,0.02024,0.03737,0.00022,1.84625,0.75503,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
11,912.45455,78.29706,849.0,977.0,1025.0,807.0,0.02001,0.03048,0.00023,1.52325,39.0,747.30769,338.33136,939.0,959.0,979.0,897.0,0.0051,0.00482,0.00448,0.94526,0.25616,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
11,903.0,225.75288,966.0,998.5,1023.0,924.0,0.01929,0.02711,0.00023,1.40523,39.0,723.0,354.14527,945.0,954.0,960.0,903.0,0.00527,0.0057,0.0035,1.08234,0.2605,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,749.65854,346.81179,941.0,972.0,1004.0,899.0,0.00543,0.00705,0.00312,1.29887,9.0,957.11111,74.87685,929.0,1059.0,1060.0,887.0,0.01619,0.02773,0.00029,1.71257,0.78109,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,729.92105,303.83785,818.0,955.0,983.0,776.0,0.005,0.00624,0.00303,1.24837,12.0,773.5,384.34436,982.5,1005.25,1019.0,940.5,0.01186,0.01928,0.0002,1.62504,0.74926,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,794.34146,255.53069,868.0,951.0,983.0,826.0,0.00635,0.00998,0.00124,1.57216,9.0,927.88889,22.9804,937.0,949.0,951.0,895.0,0.01607,0.02753,0.00021,1.71303,0.79591,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
37,814.18919,318.66307,954.0,996.0,1018.0,912.0,0.00537,0.00672,0.00354,1.25072,13.0,911.84615,225.16279,1002.0,1015.0,1029.0,960.0,0.01488,0.02338,0.00022,1.5707,0.71762,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,771.39024,354.39621,970.0,994.0,1002.0,928.0,0.00555,0.00486,0.00522,0.87558,9.0,952.44444,20.05055,941.0,980.0,981.0,899.0,0.02037,0.03128,0.00047,1.53601,0.78676,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,779.825,297.46377,948.0,966.25,1010.0,906.0,0.00494,0.00583,0.00306,1.17932,10.0,881.6,243.51928,911.5,1027.5,1067.0,869.5,0.01533,0.02756,0.00022,1.79733,0.77965,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,705.33333,295.35805,798.0,900.0,1003.0,756.0,0.00497,0.00616,0.00266,1.23846,11.0,828.45455,357.55975,1013.0,1017.0,1020.0,971.0,0.01341,0.01996,0.00016,1.48776,0.75115,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
36,768.05556,288.49465,839.0,964.0,1008.0,797.0,0.00578,0.0079,0.00214,1.36602,14.0,751.5,345.04922,882.0,963.0,1024.0,840.0,0.01501,0.02071,0.00051,1.37941,0.72437,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
10,971.7,70.59327,974.0,1030.25,1049.0,932.0,0.02343,0.03263,0.00023,1.3923,40.0,778.675,297.76655,899.0,990.0,1003.0,857.0,0.00558,0.00535,0.00522,0.95908,0.23779,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,773.35,306.71881,926.0,979.0,1018.0,884.0,0.00483,0.00514,0.00318,1.06452,10.0,879.3,235.26838,964.0,978.25,984.0,922.0,0.0171,0.0281,0.00021,1.6432,0.77866,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,739.175,322.48332,879.0,963.0,1021.0,837.0,0.0057,0.00813,0.0022,1.42605,10.0,868.0,226.20743,955.5,965.0,969.0,913.5,0.02069,0.02942,0.00017,1.42179,0.77305,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
10,910.0,280.25952,1009.5,1023.5,1029.0,967.5,0.016,0.02572,0.00029,1.60737,40.0,735.55,302.9556,846.0,930.5,1026.0,804.0,0.00517,0.00673,0.00271,1.30253,0.23623,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
13,874.69231,209.4463,910.0,954.0,1016.0,868.0,0.01687,0.02731,0.00022,1.61939,37.0,804.97297,302.64416,932.0,990.0,1014.0,890.0,0.00559,0.00786,0.00312,1.40659,0.2763,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,775.7,280.24652,910.5,926.0,1020.0,868.5,0.00544,0.00633,0.00524,1.16292,10.0,937.6,290.21344,1028.5,1063.5,1077.0,986.5,0.01912,0.02689,0.00023,1.40668,0.76794,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,695.9,299.86729,817.0,897.25,995.0,775.0,0.0059,0.0069,0.00324,1.16991,10.0,932.9,249.46801,1017.5,1030.0,1036.0,975.5,0.019,0.03128,0.00104,1.64572,0.74898,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,766.41463,309.36662,926.0,948.0,1023.0,884.0,0.00501,0.005,0.00387,0.99757,9.0,898.77778,116.60644,833.0,1062.0,1063.0,791.0,0.01693,0.02907,0.00017,1.71668,0.79528,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,743.275,310.97106,908.5,954.5,987.0,866.5,0.00524,0.0073,0.00321,1.39174,10.0,935.1,250.03938,1018.5,1019.0,1021.0,976.5,0.02092,0.03326,0.00016,1.59031,0.76073,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
35,712.4,340.76479,907.0,962.0,987.0,865.0,0.00696,0.00878,0.00291,1.26211,15.0,931.86667,63.19585,923.0,941.0,1047.0,881.0,0.01922,0.03029,0.0002,1.57628,0.64078,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,692.42105,356.14682,850.0,979.0,1020.0,808.0,0.00558,0.0071,0.00352,1.27258,12.0,798.91667,361.74196,986.0,1021.0,1045.0,944.0,0.00857,0.0116,0.00028,1.35335,0.73295,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
42,757.66667,336.37144,927.5,981.5,997.0,885.5,0.00363,0.00315,0.00331,0.86802,8.0,750.125,313.43956,864.0,992.25,993.0,822.0,0.01192,0.01754,0.00046,1.471,0.84134,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,736.73684,344.59486,914.0,965.0,1013.0,872.0,0.00457,0.00551,0.00197,1.20674,12.0,725.5,321.71299,828.5,915.75,1051.0,786.5,0.01261,0.01638,0.00088,1.29911,0.76279,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,813.89744,279.40952,944.0,958.5,1014.0,902.0,0.00553,0.00653,0.00327,1.18096,11.0,811.36364,324.47476,959.0,970.5,982.0,917.0,0.01571,0.02176,0.00018,1.38533,0.78053,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,740.87179,369.11246,952.0,974.0,1018.0,910.0,0.00568,0.00765,0.00379,1.34658,11.0,825.54545,331.4062,967.0,991.0,1015.0,925.0,0.01932,0.02947,0.00026,1.52536,0.76087,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,753.89474,351.3799,952.0,970.0,1003.0,910.0,0.00559,0.0062,0.00429,1.10924,12.0,949.91667,46.0859,970.5,980.0,987.0,928.5,0.01707,0.02809,0.00022,1.64581,0.71536,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,804.12195,292.10616,958.0,984.0,993.0,916.0,0.00534,0.00829,0.00221,1.55276,9.0,893.55556,250.56164,980.0,988.0,989.0,938.0,0.01861,0.03019,0.00028,1.62206,0.80391,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
10,964.2,64.44191,973.0,1024.5,1041.0,931.0,0.02041,0.02874,0.00019,1.40834,40.0,716.5,315.21215,794.0,927.0,1025.0,752.0,0.00538,0.0074,0.00237,1.37533,0.25174,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,764.3,323.56268,961.0,982.0,1025.0,919.0,0.00592,0.00621,0.00535,1.04851,10.0,916.9,238.32811,997.0,998.75,1001.0,955.0,0.01851,0.0264,0.00018,1.42661,0.76928,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,759.47368,351.31563,949.0,992.75,1024.0,907.0,0.00569,0.00878,0.00197,1.54428,12.0,912.75,36.24713,913.5,934.0,962.0,871.5,0.01719,0.02776,0.00021,1.61515,0.72489,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,822.025,259.86232,920.0,945.0,1021.0,878.0,0.00461,0.00673,0.00243,1.46022,10.0,918.4,241.62914,993.5,1007.5,1012.0,951.5,0.01486,0.02154,0.00017,1.44966,0.78167,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,725.19512,299.60325,830.0,988.0,1004.0,788.0,0.00601,0.0076,0.00208,1.26442,9.0,956.44444,17.38525,959.0,975.0,977.0,917.0,0.01816,0.03153,0.0002,1.73666,0.77549,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
37,743.86486,310.87593,930.0,966.0,1007.0,888.0,0.00557,0.00663,0.00382,1.19162,13.0,908.84615,218.77134,955.0,982.0,1053.0,913.0,0.01344,0.02069,0.0002,1.53879,0.69965,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,772.60976,342.33416,954.0,996.0,1013.0,912.0,0.00636,0.00829,0.00316,1.3021,9.0,977.33333,25.72072,977.0,1009.0,1009.0,935.0,0.01937,0.03337,0.0002,1.72274,0.78267,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,778.75,314.40712,926.0,981.25,1028.0,884.0,0.00416,0.00519,0.00158,1.24682,10.0,833.1,216.76367,892.0,943.25,961.0,850.0,0.014,0.02139,0.00016,1.52747,0.78899,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,726.92683,313.60838,878.0,959.0,1020.0,836.0,0.00586,0.00849,0.00266,1.44793,9.0,974.44444,9.58136,976.0,985.0,986.0,934.0,0.01824,0.03149,0.00017,1.72675,0.77264,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
13,917.84615,206.56154,977.0,985.0,986.0,935.0,0.01656,0.02539,0.00016,1.53284,37.0,787.27027,325.88048,972.0,981.0,1000.0,930.0,0.00572,0.00987,0.00271,1.72605,0.29059,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,702.38462,342.40916,858.0,957.0,1003.0,816.0,0.00517,0.00534,0.00438,1.03141,11.0,826.90909,322.91948,985.0,1008.5,1032.0,943.0,0.01315,0.02392,0.00018,1.81871,0.75072,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,701.5,342.10961,859.5,956.0,1001.0,817.5,0.00536,0.00753,0.0027,1.40404,12.0,676.75,358.0538,850.0,984.0,1056.0,808.0,0.01769,0.02233,0.00428,1.26236,0.76649,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
9,819.88889,280.5227,936.0,937.0,1056.0,894.0,0.01479,0.0223,0.00018,1.50777,41.0,778.07317,314.58532,949.0,967.0,1013.0,907.0,0.00498,0.00714,0.00222,1.43433,0.18786,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
36,743.08333,326.12841,901.0,944.25,1021.0,859.0,0.00524,0.00837,0.0,1.59765,14.0,868.71429,201.53604,870.0,970.0,1032.0,828.0,0.00875,0.01892,0.00016,2.162,0.68746,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
44,769.52273,308.45616,931.0,961.25,1016.0,889.0,0.00559,0.00916,0.00164,1.6382,6.0,934.16667,18.17889,933.5,952.5,953.0,891.5,0.01601,0.03178,0.00015,1.98498,0.85797,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
1,72.0,0.0,72.0,72.0,72.0,30.0,0.0,0.0,0.0,0.0,49.0,808.53061,304.38825,943.0,981.0,1024.0,901.0,0.0055,0.00577,0.00411,1.04818,0.00181,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
50,814.26,320.66723,959.0,987.0,1012.0,917.0,0.0057,0.00791,0.00442,1.38822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,813.56098,318.22657,984.0,1013.0,1024.0,942.0,0.00562,0.00789,0.00223,1.40371,9.0,894.22222,268.09193,995.0,1086.0,1086.0,953.0,0.011,0.02109,0.00047,1.91759,0.80562,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
39,780.38462,284.7406,918.0,971.0,1018.0,876.0,0.00573,0.00853,0.00188,1.48895,11.0,866.18182,230.8336,952.0,995.5,1041.0,910.0,0.01287,0.02404,0.00032,1.86828,0.76158,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
13,886.30769,205.03935,932.0,948.0,1006.0,890.0,0.01625,0.03629,0.00022,2.23305,37.0,773.7027,351.96306,962.0,978.0,1009.0,920.0,0.00573,0.00619,0.00449,1.0807,0.28698,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,834.60526,288.35929,955.0,978.5,1010.0,913.0,0.00622,0.01089,0.00106,1.74946,12.0,994.08333,62.4626,1017.5,1040.75,1050.0,975.5,0.01819,0.02991,0.00023,1.64461,0.72667,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
46,795.06522,285.76673,920.0,971.0,1027.0,878.0,0.00479,0.00546,0.00246,1.13916,4.0,775.25,343.66799,973.5,974.0,974.0,931.5,0.0323,0.04544,0.00023,1.40664,0.92184,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
35,744.68571,309.50262,879.0,967.0,1027.0,837.0,0.00611,0.00774,0.00206,1.26652,15.0,917.26667,231.63289,993.0,1000.0,1026.0,951.0,0.01097,0.02389,0.00028,2.17887,0.6545,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,718.6,328.17814,856.5,968.25,1022.0,814.5,0.00486,0.00804,0.00092,1.65522,10.0,949.6,249.68708,1029.0,1063.75,1076.0,987.0,0.01398,0.02594,0.00018,1.85499,0.75167,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,685.85,351.64119,899.0,959.0,985.0,857.0,0.00514,0.00608,0.00136,1.18281,10.0,855.7,267.69387,955.5,980.75,990.0,913.5,0.01581,0.02693,0.00031,1.70344,0.76225,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,752.725,304.45886,882.5,968.0,996.0,840.5,0.00571,0.00777,0.00136,1.36121,10.0,874.7,243.74005,1007.5,1026.0,1032.0,965.5,0.01452,0.02282,0.00023,1.57234,0.77489,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,682.26829,344.29624,881.0,903.0,1005.0,839.0,0.00474,0.00621,0.00207,1.30963,9.0,981.33333,32.20076,963.0,1026.0,1027.0,921.0,0.01634,0.02808,0.0002,1.71872,0.76003,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,698.425,369.59064,910.0,962.0,1020.0,868.0,0.00487,0.00555,0.00322,1.14162,10.0,855.7,230.41009,904.5,982.25,1008.0,862.5,0.01405,0.02529,0.00025,1.80034,0.76552,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,761.175,346.06241,927.0,982.0,1002.0,885.0,0.00529,0.00766,0.0022,1.44845,10.0,1035.6,18.54292,1048.0,1049.5,1050.0,1006.0,0.02217,0.03162,0.00021,1.42619,0.7462,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
13,804.53846,290.5323,866.0,992.0,1009.0,824.0,0.01638,0.02539,0.00019,1.54977,37.0,789.02703,281.27898,867.0,960.0,1012.0,825.0,0.0065,0.00828,0.00271,1.27442,0.26376,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
38,775.57895,273.7884,868.0,942.5,1009.0,826.0,0.00577,0.0098,0.0,1.69965,12.0,956.58333,86.28775,980.5,1007.25,1049.0,938.5,0.01808,0.02929,0.0002,1.61998,0.71969,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,779.35,295.62489,882.0,989.0,1026.0,840.0,0.00521,0.00605,0.00237,1.16277,10.0,898.8,242.33481,989.5,990.0,990.0,947.5,0.01422,0.02125,0.00021,1.49441,0.77621,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
41,744.7561,335.26573,936.0,959.0,991.0,894.0,0.00575,0.00742,0.00215,1.28961,9.0,919.77778,103.61122,889.0,1058.0,1060.0,847.0,0.0181,0.03105,0.00025,1.71497,0.78672,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,713.925,346.45782,947.0,957.0,971.0,905.0,0.00544,0.00837,0.00224,1.54026,10.0,945.1,254.82051,1020.0,1049.5,1059.0,978.0,0.01405,0.02161,0.00023,1.53834,0.75134,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,821.825,312.70265,964.5,985.25,1022.0,922.5,0.00532,0.00729,0.00318,1.37201,10.0,916.5,57.44606,902.5,969.75,992.0,860.5,0.02128,0.02991,0.00019,1.40539,0.78198,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
11,914.63636,245.17128,1029.0,1044.0,1057.0,987.0,0.02013,0.02878,0.00023,1.42977,39.0,727.53846,326.51743,842.0,958.0,1022.0,800.0,0.00505,0.00817,0.00094,1.61774,0.26177,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
9,989.44444,42.96022,959.0,1046.0,1046.0,917.0,0.02484,0.03237,0.00022,1.30304,41.0,758.63415,276.46195,825.0,947.0,1001.0,783.0,0.00458,0.0058,0.00206,1.26692,0.22257,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
11,845.63636,218.96669,861.0,982.0,1020.0,819.0,0.0194,0.02539,0.00023,1.30844,39.0,746.64103,328.55843,925.0,949.0,981.0,883.0,0.00648,0.00718,0.0035,1.10807,0.24211,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
40,687.325,373.37383,928.0,970.75,1021.0,886.0,0.00489,0.00588,0.00208,1.20205,10.0,902.7,281.67962,981.0,1024.0,1038.0,939.0,0.01444,0.02649,0.00018,1.83397,0.75282,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,50,packet,50,Whatsapp
