fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,actual_packets_in_flow,agg_mode,agg_value,label
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00146,0.00082,0.00104,0.56247,5.0,10858.0,7305.83767,8814.0,16114.0,21954.0,8760.0,0.00118,0.00028,0.00113,0.23512,0.00495,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,16406.0,11510.87555,20494.0,20494.0,33634.0,20440.0,0.00207,0.0006,0.00191,0.29175,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00208,0.00058,0.00189,0.27807,0.99672,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,13778.0,5190.70554,14654.0,17574.0,20494.0,14600.0,0.00143,0.00049,0.00123,0.34428,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00145,0.00049,0.00125,0.33645,0.9961,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,9398.0,8028.67262,5894.0,19034.0,19034.0,5840.0,0.0013,0.00072,0.00122,0.55299,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00131,0.00075,0.00127,0.57287,0.99429,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,9902.83333,9815.57895,5894.0,16844.0,26334.0,5840.0,0.00112,0.00073,0.00137,0.64858,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0012,0.00042,0.00141,0.34836,0.99638,0.6,0.0,1.0,0.0,0.0,0.1,0.0,0.3,1,0.0,10,packet,10,Netflix
7,990.0,382.1204,1146.0,1146.0,1146.0,1092.0,1.55534,1.02638,1.36354,0.65991,3.0,222.0,229.1026,60.0,303.0,546.0,6.0,0.76369,0.76259,0.76369,0.99856,0.91232,0.7,0.0,1.0,0.2,0.0,0.7,0.0,0.7,7,1.55279,10,packet,10,Netflix
4,327.0,472.84987,54.0,327.0,1146.0,0.0,0.01414,0.01106,0.01501,0.78206,6.0,50992.66667,22692.32724,59184.0,63199.0,64294.0,59130.0,0.00619,0.00758,0.0,1.22475,0.00426,0.4,0.0,1.0,0.0,0.0,0.2,0.0,0.2,1,0.0,10,packet,10,Netflix
7,361.42857,486.16248,54.0,584.0,1146.0,0.0,0.06487,0.07264,0.0376,1.1198,3.0,5936.0,7200.9897,1143.0,8628.5,16114.0,1089.0,0.06322,0.06322,0.06322,1.0,0.1244,0.7,0.0,1.0,0.0,0.0,0.4,0.0,0.5,3,0.15683,10,packet,10,Netflix
6,18386.0,15302.97749,17574.0,28524.0,42394.0,17520.0,0.00102,0.00084,0.00075,0.81937,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00141,0.00076,0.00112,0.53888,0.99805,0.6,0.0,1.0,0.0,0.0,0.1,0.0,0.3,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00249,0.00174,0.00224,0.69989,5.0,15238.0,6760.28875,13194.0,19034.0,26334.0,13140.0,0.00268,0.00151,0.00233,0.56489,0.00353,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00153,0.00043,0.00152,0.28205,5.0,17282.0,7964.69811,16114.0,24874.0,27794.0,16060.0,0.00216,0.0014,0.00152,0.64841,0.00311,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.0013,0.00027,0.00124,0.20597,5.0,10204.2,7297.49438,7354.0,14654.0,21954.0,7300.0,0.00096,0.00061,0.00107,0.63859,0.00526,0.5,0.0,1.0,0.0,0.0,0.1,0.0,0.4,1,0.0,10,packet,10,Netflix
8,1009.5,361.14505,1146.0,1146.0,1146.0,1092.0,1.36704,1.05544,1.21062,0.77206,2.0,60.0,0.0,60.0,60.0,60.0,6.0,1.53797,0.0,1.53797,0.0,0.98536,0.8,0.0,1.0,0.2,0.0,0.7,0.0,0.7,8,1.36524,10,packet,10,Netflix
6,68.0,4.47214,70.0,70.0,70.0,0.0,59.01368,26.43827,45.05344,0.448,4.0,55.0,0.0,55.0,55.0,55.0,1.0,75.08139,21.23811,90.09241,0.28287,0.64968,0.6,0.0,1.0,0.1,0.0,0.0,0.0,0.8,6,58.97786,10,packet,10,Netflix
5,272.4,436.8,54.0,54.0,1146.0,0.0,0.00432,0.00661,0.00058,1.52912,5.0,9204.4,4365.97213,11734.0,11734.0,11734.0,11680.0,0.00043,0.00028,0.00048,0.64658,0.02874,0.5,0.0,1.0,0.0,0.0,0.1,0.0,0.3,1,0.0,10,packet,10,Netflix
5,13778.0,2372.21921,13194.0,14654.0,17574.0,13140.0,0.00308,0.00265,0.00223,0.85993,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00308,0.00267,0.00223,0.8665,0.9961,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,13778.0,4851.06834,14654.0,14654.0,21954.0,14600.0,0.00114,0.00094,0.00073,0.8234,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00116,0.00094,0.00077,0.81219,0.9961,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,11442.0,2145.75301,10274.0,13194.0,14654.0,10220.0,0.00161,0.00083,0.00119,0.51762,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00159,0.00083,0.00117,0.52039,0.9953,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,14654.0,4024.94224,14654.0,14654.0,21954.0,14600.0,0.00284,0.00171,0.00252,0.60043,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00285,0.00174,0.00249,0.61044,0.99633,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
9,903.33333,453.98776,1146.0,1146.0,1146.0,1092.0,1.43919,1.00126,1.37247,0.69571,1.0,60.0,0.0,60.0,60.0,60.0,6.0,0.0,0.0,0.0,0.0,0.99267,0.9,0.0,1.0,0.2,0.0,0.7,0.0,0.7,9,1.43748,10,packet,10,Netflix
5,7313.2,5415.03531,11734.0,11734.0,11734.0,11680.0,0.86335,1.49441,0.00082,1.73096,5.0,272.8,437.6,54.0,54.0,1148.0,0.0,0.86335,1.48494,0.009,1.71998,0.96404,0.5,0.0,1.0,0.0,0.0,0.3,0.0,0.3,2,3.43531,10,packet,10,Netflix
5,23998.0,6166.66393,23414.0,23414.0,35094.0,23360.0,0.00358,0.00232,0.00341,0.64628,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00357,0.00234,0.00339,0.65588,0.99775,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,14946.0,8176.0,14654.0,23414.0,23414.0,14600.0,0.00253,0.0011,0.00263,0.43538,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00253,0.00112,0.00264,0.44467,0.9964,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,12707.33333,8786.99544,13924.0,20494.0,23414.0,13870.0,0.00159,0.00067,0.00159,0.42303,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00212,0.00079,0.0018,0.37093,0.99717,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
3,9671.0,9808.9798,4434.0,13924.0,23414.0,4380.0,0.00168,0.00168,0.00168,1.0,7.0,682.0,543.86395,1153.0,1153.0,1153.0,1099.0,0.47991,0.5966,0.26784,1.24317,0.8587,0.3,0.0,1.0,0.0,0.0,0.5,0.0,0.6,5,0.719,10,packet,10,Netflix
5,274.2,440.4,54.0,54.0,1155.0,0.0,0.01322,0.01558,0.00669,1.17831,5.0,6284.4,5060.12338,7354.0,7354.0,14654.0,7300.0,0.00937,0.00914,0.0068,0.9755,0.04181,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.3,1,0.0,10,packet,10,Netflix
5,17866.0,7235.47483,14654.0,16114.0,32174.0,14600.0,0.0057,0.00358,0.00578,0.62831,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00569,0.00363,0.0059,0.63797,0.99699,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,19618.0,11256.2118,17574.0,21954.0,39474.0,17520.0,0.00341,0.00286,0.00278,0.84077,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0034,0.00286,0.0028,0.84022,0.99725,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,19326.0,4271.59174,19034.0,20494.0,26334.0,18980.0,0.00325,0.00268,0.00273,0.82452,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00325,0.00267,0.00274,0.82172,0.99721,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,15530.0,5736.88975,16114.0,20494.0,21954.0,16060.0,0.003,0.00278,0.00193,0.92865,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00299,0.0028,0.00193,0.93684,0.99653,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,14362.0,6424.0,14654.0,20494.0,20494.0,14600.0,0.00216,0.00182,0.00143,0.84045,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00216,0.00182,0.00143,0.83953,0.99625,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,14946.0,5415.7932,14654.0,20494.0,20494.0,14600.0,0.00212,0.00079,0.00217,0.37328,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00211,0.0008,0.00217,0.37764,0.9964,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,14362.0,7524.31366,20494.0,20494.0,20494.0,20440.0,0.00181,0.00044,0.00195,0.2452,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00181,0.00044,0.00194,0.24271,0.99625,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,14946.0,5415.7932,14654.0,20494.0,20494.0,14600.0,0.0018,0.00042,0.002,0.23149,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0018,0.00042,0.002,0.23471,0.9964,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,10858.0,6303.41368,13194.0,14654.0,19034.0,13140.0,0.00151,0.00041,0.00144,0.27242,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00151,0.00041,0.00145,0.27486,0.99505,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,12432.6,15210.54329,2974.0,19034.0,39474.0,2920.0,0.12744,0.22022,0.00045,1.72801,5.0,273.2,438.4,54.0,54.0,1150.0,0.0,0.12744,0.18714,0.02939,1.46843,0.9785,0.5,0.0,1.0,0.0,0.0,0.3,0.0,0.3,2,0.4506,10,packet,10,Netflix
6,17330.66667,7416.67865,19764.0,20494.0,24874.0,19710.0,0.0022,0.00218,0.00135,0.99235,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0034,0.00316,0.00155,0.92806,0.99793,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00315,0.00193,0.0025,0.61177,5.0,21078.0,715.251,20494.0,21954.0,21954.0,20440.0,0.00296,0.00199,0.00212,0.67181,0.00256,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
9,910.33333,457.72942,1155.0,1155.0,1155.0,1101.0,1.53982,1.09092,1.36669,0.70847,1.0,60.0,0.0,60.0,60.0,60.0,6.0,0.0,0.0,0.0,0.0,0.99273,0.9,0.0,1.0,0.2,0.0,0.7,0.0,0.7,9,1.53795,10,packet,10,Netflix
6,237.83333,411.06383,54.0,54.0,1157.0,0.0,0.70059,1.39685,0.00223,1.99382,4.0,13831.25,8303.03334,16114.0,20859.0,21954.0,16060.0,0.00221,0.00179,0.00226,0.80772,0.02514,0.6,0.0,1.0,0.0,0.0,0.2,0.0,0.5,2,3.4943,10,packet,10,Netflix
5,14876.2,12236.92655,10274.0,21954.0,35094.0,10220.0,0.00228,0.0026,0.00122,1.1395,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.01291,0.01724,0.0041,1.3347,0.99638,0.5,0.0,1.0,0.0,0.0,0.1,0.0,0.4,1,0.0,10,packet,10,Netflix
5,273.4,438.8,54.0,54.0,1151.0,0.0,0.00957,0.01389,0.00219,1.45134,5.0,23220.4,12358.22657,23414.0,33634.0,35094.0,23360.0,0.00558,0.00684,0.00233,1.22502,0.01164,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.3,1,0.0,10,packet,10,Netflix
7,999.42857,385.9696,1157.0,1157.0,1157.0,1103.0,1.55476,1.02452,1.37044,0.65896,3.0,222.0,229.1026,60.0,303.0,546.0,6.0,0.75948,0.7585,0.75948,0.99871,0.91308,0.7,0.0,1.0,0.2,0.0,0.7,0.0,0.7,7,1.55079,10,packet,10,Netflix
5,23414.0,6594.28844,24874.0,24874.0,32174.0,24820.0,0.00135,0.00051,0.00152,0.38116,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00136,0.0005,0.0015,0.36487,0.9977,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,19764.0,10106.39237,22684.0,24509.0,33634.0,22630.0,0.0013,0.00069,0.00092,0.52879,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00163,0.00082,0.00169,0.50478,0.99818,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00285,0.00258,0.00155,0.90715,5.0,18158.0,9622.71812,23414.0,26334.0,26334.0,23360.0,0.00131,0.00042,0.00112,0.31881,0.00297,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00236,0.00179,0.0017,0.75601,5.0,16114.0,6055.04088,16114.0,21954.0,23414.0,16060.0,0.00247,0.00172,0.0019,0.69532,0.00334,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00156,0.00056,0.00134,0.36226,5.0,14070.0,8740.51166,14654.0,21954.0,24874.0,14600.0,0.00131,0.00019,0.0013,0.14481,0.00382,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,12950.66667,10129.80037,11734.0,19764.0,29254.0,11680.0,0.00155,0.00094,0.00139,0.60591,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00178,0.00057,0.0014,0.31982,0.99723,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
5,13778.0,7975.39617,13194.0,21954.0,23414.0,13140.0,0.00186,0.00064,0.0017,0.34666,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00156,0.00099,0.00164,0.63409,0.9961,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00138,0.00033,0.00121,0.24166,5.0,14654.0,6971.40445,16114.0,20494.0,20494.0,16060.0,0.00129,0.00039,0.00124,0.30227,0.00367,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00128,0.00042,0.00142,0.32501,5.0,7646.0,5796.03451,5894.0,5894.0,19034.0,5840.0,0.00146,0.00015,0.00141,0.10307,0.00701,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00111,0.00036,0.00125,0.32165,5.0,13194.0,8310.46569,16114.0,17574.0,24874.0,16060.0,0.00089,0.00041,0.00084,0.46465,0.00408,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00132,0.00028,0.00123,0.21468,5.0,10858.0,4938.16808,11734.0,16114.0,16114.0,11680.0,0.00138,0.00037,0.00123,0.2688,0.00495,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
7,523.71429,538.92955,66.0,1146.0,1146.0,0.0,0.5149,0.89085,0.14503,1.73014,3.0,2438.66667,2443.28963,711.0,3302.5,5894.0,657.0,0.03018,0.03018,0.03018,1.0,0.33382,0.7,0.0,1.0,0.0,0.0,0.5,0.0,0.7,4,1.00927,10,packet,10,Netflix
4,328.75,475.88096,54.0,328.75,1153.0,0.0,0.02267,0.02272,0.013,1.00204,6.0,8896.0,5656.15122,11734.0,12829.0,14654.0,11680.0,0.00622,0.00673,0.00105,1.08122,0.02404,0.4,0.0,1.0,0.0,0.0,0.2,0.0,0.2,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.0047,0.00637,0.00125,1.35701,5.0,20494.0,12004.006,14654.0,29254.0,39474.0,14600.0,0.00479,0.00622,0.00143,1.29947,0.00263,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00461,0.00394,0.00463,0.85487,5.0,26626.0,11436.56312,21954.0,39474.0,40934.0,21900.0,0.00361,0.00322,0.00262,0.89382,0.00202,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00274,0.00324,0.00105,1.18216,5.0,23122.0,7467.43972,24874.0,26334.0,30714.0,24820.0,0.00326,0.00299,0.00211,0.91548,0.00233,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00274,0.00314,0.00116,1.14514,5.0,12552.6,10203.69462,10274.0,20494.0,27794.0,10220.0,0.00261,0.00318,0.00119,1.21923,0.00428,0.5,0.0,1.0,0.0,0.0,0.1,0.0,0.4,1,0.0,10,packet,10,Netflix
5,272.8,437.6,54.0,54.0,1148.0,0.0,0.2864,0.48265,0.01121,1.68527,5.0,28184.4,18536.25768,24874.0,32174.0,58454.0,24820.0,0.00407,0.00271,0.00354,0.66524,0.00959,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.3,2,1.1223,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00343,0.00297,0.00243,0.86656,5.0,28670.0,4088.0,26334.0,33634.0,33634.0,26280.0,0.0037,0.00279,0.00297,0.75406,0.00188,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,238.16667,411.80919,54.0,54.0,1159.0,0.0,0.14758,0.29245,0.00191,1.98166,4.0,9821.75,8986.46984,6624.0,11734.0,24874.0,6570.0,0.00144,0.00104,0.00189,0.72389,0.0351,0.6,0.0,1.0,0.0,0.0,0.2,0.0,0.5,2,0.73247,10,packet,10,Netflix
9,883.44444,436.94243,1117.0,1117.0,1117.0,1063.0,35.20513,88.53834,1.8094,2.51493,1.0,1514.0,0.0,1514.0,1514.0,1514.0,1460.0,0.0,0.0,0.0,0.0,0.84004,0.9,0.0,1.0,0.0,0.0,0.7,0.0,0.7,9,35.2051,10,packet,10,Netflix
6,782.0,514.77374,1146.0,1146.0,1146.0,1092.0,1.68769,1.10295,1.53627,0.65353,4.0,14415.0,24583.79777,303.0,14658.0,56994.0,249.0,0.51247,0.72311,0.00232,1.41101,0.07525,0.6,0.0,1.0,0.2,0.1,0.5,0.0,0.5,5,2.10164,10,packet,10,Netflix
7,1001.14286,386.66945,1159.0,1159.0,1159.0,1105.0,1.55589,1.02032,1.37597,0.65578,3.0,222.33333,229.574,60.0,303.5,547.0,6.0,0.77354,0.77132,0.77354,0.99713,0.91309,0.7,0.0,1.0,0.2,0.0,0.7,0.0,0.7,7,1.55343,10,packet,10,Netflix
8,1008.875,356.51768,1148.0,1148.0,1148.0,1094.0,1.1313,1.08763,0.60717,0.9614,2.0,551.0,0.0,551.0,551.0,551.0,497.0,0.05493,0.0,0.05493,0.0,0.87986,0.8,0.0,1.0,0.0,0.0,0.9,0.0,0.7,7,1.30702,10,packet,10,Netflix
5,272.4,436.8,54.0,54.0,1146.0,0.0,0.00469,0.00612,0.00138,1.30475,5.0,12124.4,11558.26357,10274.0,16114.0,32174.0,10220.0,0.00137,0.00061,0.00137,0.44808,0.02197,0.5,0.0,1.0,0.0,0.0,0.2,0.0,0.3,1,0.0,10,packet,10,Netflix
5,24290.0,9075.51784,20494.0,33634.0,36554.0,20440.0,0.00256,0.00217,0.00192,0.84765,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00256,0.00218,0.0019,0.84959,0.99778,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,19910.0,12814.77522,14654.0,16114.0,45314.0,14600.0,0.0025,0.00173,0.00212,0.69181,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00252,0.00173,0.00213,0.68651,0.9973,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,44827.33333,24014.91666,59184.0,63199.0,64294.0,59130.0,0.00953,0.00778,0.01586,0.8165,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.01058,0.00738,0.01563,0.69799,0.9992,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00393,0.00267,0.00436,0.67964,5.0,28378.0,23242.90653,16114.0,46774.0,64294.0,16060.0,0.00637,0.00599,0.0048,0.94095,0.0019,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,54.0,0.0,54.0,54.0,54.0,0.0,0.00537,0.00484,0.00624,0.90134,4.0,27429.0,2606.62138,27794.0,28524.0,30714.0,27740.0,0.00448,0.00266,0.00626,0.59257,0.00294,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1,0.0,10,packet,10,Netflix
5,492.2,536.68404,54.0,1148.0,1151.0,0.0,0.60379,1.02612,0.01643,1.69946,5.0,7551.0,8033.71481,4434.0,10274.0,21954.0,4380.0,0.60047,1.03719,0.00183,1.72729,0.06119,0.5,0.0,1.0,0.0,0.0,0.4,0.0,0.2,2,2.38105,10,packet,10,Netflix
5,22246.0,10298.95218,23414.0,24874.0,36554.0,23360.0,0.00408,0.00201,0.00415,0.49327,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00406,0.00202,0.00409,0.49757,0.99758,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,12610.0,6097.139,11734.0,11734.0,23414.0,11680.0,0.00246,0.00127,0.00207,0.51471,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00244,0.00123,0.00205,0.50424,0.99574,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,10274.0,3062.52184,8814.0,10274.0,16114.0,8760.0,0.00131,0.00047,0.00109,0.35669,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00132,0.00046,0.00109,0.34598,0.99477,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,12610.0,5272.19726,14654.0,16114.0,19034.0,14600.0,0.00227,0.00145,0.00198,0.63887,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00226,0.00147,0.00197,0.6495,0.99574,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,13194.0,5616.73215,16114.0,17574.0,19034.0,16060.0,0.00243,0.00045,0.00227,0.18537,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00243,0.00045,0.00228,0.18449,0.99592,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,13486.0,3851.74454,16114.0,16114.0,17574.0,16060.0,0.00164,0.00039,0.00152,0.23507,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00164,0.0004,0.00151,0.24456,0.99601,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,9787.33333,4817.7542,9544.0,13559.0,16114.0,9490.0,0.00189,0.00062,0.00187,0.32868,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00143,0.00034,0.00131,0.23771,0.99634,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.0015,0.00087,0.00154,0.58041,5.0,9982.0,6357.28999,14654.0,14654.0,16114.0,14600.0,0.0013,0.00082,0.00122,0.6304,0.00538,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
6,7110.66667,4648.87681,7354.0,9544.0,14654.0,7300.0,0.00119,0.00064,0.00115,0.54037,4.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00076,0.00029,0.00055,0.38025,0.99496,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.0011,0.00047,0.00116,0.42326,5.0,9398.0,4579.84105,8814.0,14654.0,14654.0,8760.0,0.00113,0.00049,0.00124,0.43855,0.00571,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,54.0,0.0,54.0,54.0,54.0,0.0,0.00124,0.00023,0.00135,0.18342,5.0,8230.0,4389.72254,8814.0,10274.0,14654.0,8760.0,0.00118,0.00023,0.00124,0.19856,0.00652,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,11150.0,5272.19726,8814.0,13194.0,20494.0,8760.0,0.00139,0.00117,0.00091,0.84474,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00139,0.00116,0.00099,0.83392,0.99518,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
5,16406.0,9206.10754,11734.0,23414.0,30714.0,11680.0,0.00227,0.00101,0.00282,0.44603,5.0,54.0,0.0,54.0,54.0,54.0,0.0,0.00226,0.00104,0.00281,0.45878,0.99672,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1,0.0,10,packet,10,Netflix
