fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,udp_ratio,actual_packets_in_flow,agg_mode,agg_value,label
16,709.3125,308.85671,833.5,924.25,965.0,791.5,0.00564,0.01086,0.00216,1.92677,9.0,929.77778,242.87984,1024.0,1028.0,1028.0,982.0,0.00776,0.01238,0.00058,1.59586,0.57559,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,855.33333,336.88079,1049.0,1051.0,1051.0,1007.0,0.01092,0.01577,0.00033,1.44422,16.0,649.25,336.50566,836.0,891.0,951.0,794.0,0.00629,0.00931,0.00229,1.47992,0.42563,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,774.88889,277.86005,921.0,931.0,951.0,879.0,0.00523,0.00752,0.00204,1.43753,7.0,784.57143,328.97063,993.0,993.0,993.0,951.0,0.01116,0.01602,0.00044,1.4355,0.71749,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,815.2,229.79214,878.0,916.0,963.0,836.0,0.00713,0.00961,0.00417,1.34719,10.0,958.6,234.93454,1031.0,1075.0,1075.0,989.0,0.00699,0.0183,0.00016,2.61857,0.56056,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,705.52632,306.51236,870.0,885.0,985.0,828.0,0.00512,0.00826,0.0023,1.61357,6.0,904.83333,295.53365,1037.0,1037.0,1037.0,995.0,0.00578,0.01108,0.00028,1.91669,0.71174,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,819.64286,294.84466,954.0,996.75,997.0,912.0,0.00761,0.01295,0.00012,1.70257,11.0,708.18182,310.00845,794.0,954.0,954.0,752.0,0.00634,0.00859,0.0024,1.35592,0.59564,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,759.31579,303.77347,891.0,910.0,998.0,849.0,0.00423,0.00608,0.00062,1.43903,6.0,901.0,300.52953,1036.0,1036.0,1036.0,994.0,0.009,0.01765,0.00015,1.96015,0.72742,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,721.84615,364.01814,919.0,982.0,998.0,877.0,0.00731,0.00623,0.008,0.85297,12.0,907.41667,300.31274,1009.0,1074.0,1074.0,967.0,0.00693,0.01601,0.00031,2.3102,0.46288,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,768.36842,351.04584,1016.0,1022.0,1025.0,974.0,0.00492,0.00491,0.00437,0.99762,6.0,850.83333,271.38805,973.0,973.0,973.0,931.0,0.00101,0.00173,0.00012,1.71449,0.74092,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,678.14286,316.36436,815.0,936.25,937.0,773.0,0.00633,0.00838,0.00219,1.3248,11.0,752.81818,353.5716,940.0,984.0,984.0,898.0,0.00709,0.01474,0.00023,2.07795,0.53412,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,792.875,338.08336,975.5,1011.0,1011.0,933.5,0.01431,0.01715,0.0002,1.19867,17.0,730.76471,312.92576,915.0,970.0,972.0,873.0,0.00452,0.0055,0.0028,1.21469,0.338,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,939.09091,236.18115,943.0,1079.0,1079.0,901.0,0.00635,0.01609,0.00017,2.53283,14.0,762.57143,291.92458,961.5,964.0,1010.0,919.5,0.00516,0.00506,0.00417,0.97968,0.49176,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,715.77778,327.22309,914.0,947.0,958.0,872.0,0.00499,0.00659,0.00368,1.32113,7.0,806.71429,426.62922,1076.0,1076.0,1076.0,1034.0,0.01054,0.01527,0.00018,1.44818,0.69527,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,797.33333,227.74684,873.0,911.0,953.0,831.0,0.00497,0.00506,0.00438,1.01685,10.0,856.0,215.36945,912.0,948.0,948.0,870.0,0.00756,0.01727,0.00017,2.28414,0.58285,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,807.77778,326.51996,995.0,996.0,996.0,953.0,0.00872,0.01448,0.00013,1.66013,16.0,709.0,282.13295,896.0,897.0,930.0,854.0,0.00537,0.00594,0.00201,1.10712,0.39057,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,703.64286,339.69411,812.5,999.75,1026.0,770.5,0.00984,0.01147,0.00556,1.1657,11.0,855.72727,338.31725,973.0,1064.0,1065.0,931.0,0.0086,0.01765,0.00031,2.05169,0.51137,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,704.77778,290.69869,829.5,881.0,977.0,787.5,0.00398,0.00666,0.00133,1.67065,7.0,822.85714,306.53614,948.0,948.0,948.0,906.0,0.00212,0.00446,0.00012,2.10552,0.68774,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,723.17647,368.08698,930.0,977.0,999.0,888.0,0.00553,0.0065,0.00389,1.17485,8.0,901.875,267.39738,991.0,1001.5,1033.0,949.0,0.00949,0.01508,0.00028,1.58849,0.63017,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,942.55556,268.92548,1040.0,1041.0,1041.0,998.0,0.00795,0.01424,0.00015,1.79049,16.0,796.3125,279.26974,952.0,952.0,952.0,910.0,0.0056,0.00599,0.00554,1.07061,0.39969,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,721.4375,328.20153,893.0,906.75,952.0,851.0,0.00585,0.00941,0.00289,1.60876,9.0,764.11111,314.92343,916.0,916.0,973.0,874.0,0.01106,0.01473,0.00026,1.33181,0.62666,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,915.25,321.56794,1027.5,1082.0,1082.0,985.5,0.01117,0.0235,0.00012,2.10311,17.0,689.11765,286.26024,878.0,898.0,898.0,836.0,0.00823,0.00963,0.00564,1.1711,0.38462,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,962.0,68.0,962.0,1030.0,1030.0,920.0,0.00703,0.01952,0.00012,2.77689,15.0,659.13333,297.93352,763.0,854.0,990.0,721.0,0.00524,0.00864,0.00198,1.65029,0.49316,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,774.9,277.58294,892.0,922.0,990.0,850.0,0.0045,0.00868,0.0021,1.92701,5.0,1062.2,1.6,1063.0,1063.0,1063.0,1021.0,0.00011,5e-05,9e-05,0.49739,0.74477,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,981.72727,256.76487,1039.0,1087.0,1087.0,997.0,0.00717,0.01421,0.00015,1.98005,14.0,791.92857,336.34197,937.0,1021.0,1021.0,895.0,0.00534,0.00708,0.00167,1.32629,0.49342,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,742.47368,278.15092,893.0,922.5,937.0,851.0,0.00479,0.00664,0.00286,1.38664,6.0,987.5,15.46771,995.0,995.0,995.0,953.0,0.01266,0.02505,0.0001,1.97782,0.70422,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,919.55556,29.26929,894.0,953.0,953.0,852.0,0.00839,0.02178,0.0002,2.5947,16.0,661.875,317.69952,841.0,909.75,912.0,799.0,0.00638,0.00641,0.00509,1.00444,0.43867,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,769.9375,297.05649,875.0,990.0,990.0,833.0,0.00609,0.00768,0.00518,1.26194,9.0,1017.33333,69.17932,1076.0,1080.0,1080.0,1034.0,0.00821,0.02111,0.00029,2.5709,0.57364,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,787.33333,322.59951,893.0,1023.0,1023.0,851.0,0.00567,0.00627,0.00322,1.10569,7.0,801.0,427.58491,1071.0,1071.0,1071.0,1029.0,0.0096,0.01617,0.00029,1.68336,0.71652,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,677.625,313.95877,823.5,951.0,1007.0,781.5,0.00773,0.01064,0.00099,1.37613,9.0,1054.88889,3.47833,1058.0,1058.0,1058.0,1016.0,0.0079,0.02034,0.00024,2.57616,0.53314,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,835.89474,267.97523,946.0,951.0,1007.0,904.0,0.00509,0.0087,0.00215,1.70829,6.0,826.0,337.19925,977.0,977.0,977.0,935.0,0.00965,0.01905,0.00016,1.97355,0.76217,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,1029.1,15.14232,1027.5,1045.0,1045.0,985.5,0.00832,0.02309,0.00014,2.77623,15.0,702.93333,358.2901,884.0,990.0,1014.0,842.0,0.00717,0.00834,0.00293,1.16284,0.49393,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,780.47059,264.35473,916.0,916.0,952.0,874.0,0.00592,0.0088,0.00331,1.48579,8.0,826.875,250.2466,918.0,921.5,932.0,876.0,0.00958,0.01929,0.00021,2.01278,0.6673,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,984.66667,48.24705,1027.0,1028.0,1028.0,985.0,0.00815,0.02099,0.00019,2.5758,16.0,714.0,331.4655,884.0,986.75,989.0,842.0,0.00638,0.00857,0.00318,1.34299,0.43685,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,718.125,313.67098,884.0,950.75,953.0,842.0,0.00622,0.00883,0.00337,1.42092,9.0,994.77778,27.9276,970.0,1026.0,1026.0,928.0,0.00897,0.0233,0.00017,2.59768,0.56205,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,941.42857,295.80247,1070.0,1070.0,1070.0,1028.0,0.0177,0.02541,0.00025,1.43525,18.0,712.22222,335.53267,863.0,922.75,1009.0,821.0,0.0061,0.01071,0.00217,1.75417,0.33952,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,825.66667,253.99716,894.0,983.0,983.0,852.0,0.00818,0.014,0.00024,1.71176,13.0,656.84615,316.02771,852.0,883.0,884.0,810.0,0.00575,0.00666,0.00264,1.15871,0.53711,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,726.85714,256.71687,850.0,872.5,883.0,808.0,0.00658,0.01425,0.0016,2.16503,11.0,833.54545,287.87477,930.0,1015.0,1016.0,888.0,0.00809,0.0162,0.0002,2.00161,0.52603,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,904.71429,278.74346,1036.0,1036.0,1036.0,994.0,0.01085,0.022,0.00017,2.02765,18.0,667.5,296.62214,832.0,877.75,908.0,790.0,0.00564,0.00747,0.0038,1.32539,0.34516,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,561.53846,332.41439,759.0,847.0,906.0,717.0,0.0058,0.00641,0.00293,1.10643,12.0,810.66667,271.81438,927.0,938.0,938.0,885.0,0.0074,0.01649,0.0003,2.2288,0.42871,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,731.11111,438.50794,1057.0,1060.0,1060.0,1015.0,0.01153,0.01439,0.00164,1.24853,16.0,667.0625,303.65842,803.5,822.25,1009.0,761.5,0.00543,0.01067,0.00121,1.96467,0.38138,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
13,643.07692,400.81042,881.0,1009.0,1022.0,839.0,0.01043,0.01488,0.00284,1.42579,12.0,938.25,62.62205,925.0,926.0,1075.0,883.0,0.01263,0.02644,0.00017,2.09286,0.42612,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,1039.28571,22.5877,1025.0,1050.0,1075.0,983.0,0.01078,0.02384,0.00011,2.2102,18.0,772.61111,271.32906,908.0,908.0,958.0,866.0,0.00492,0.00409,0.00523,0.83229,0.34345,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,841.23529,231.46758,954.0,996.0,996.0,912.0,0.006,0.00871,0.00356,1.45084,8.0,850.5,260.02308,930.0,930.0,1054.0,888.0,0.01056,0.0239,0.00041,2.26401,0.67761,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,1036.33333,15.60627,1023.0,1054.0,1054.0,981.0,0.00723,0.01882,0.0001,2.6033,16.0,773.875,294.33545,904.0,904.0,998.0,862.0,0.00453,0.00493,0.00337,1.08849,0.42964,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,732.88889,270.67444,864.0,864.75,998.0,822.0,0.0054,0.00966,0.00305,1.78787,7.0,1010.42857,9.22508,1017.0,1017.0,1017.0,975.0,0.01188,0.02589,0.00028,2.17939,0.65097,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,950.6,33.68442,940.5,986.75,996.0,898.5,0.01493,0.02758,0.00028,1.84737,15.0,669.86667,334.40133,869.0,876.5,1023.0,827.0,0.00743,0.01104,0.00261,1.48605,0.48614,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,856.77778,234.2851,933.0,933.0,962.0,891.0,0.0108,0.02117,0.00016,1.96122,16.0,691.4375,311.85793,848.0,905.0,928.0,806.0,0.00556,0.00631,0.00316,1.13511,0.41073,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,736.61111,277.45253,838.0,927.25,977.0,796.0,0.00588,0.00667,0.00366,1.13343,7.0,1043.28571,10.59264,1037.0,1048.5,1060.0,995.0,0.01081,0.02321,0.00018,2.1477,0.64483,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
8,1073.875,11.83678,1083.0,1083.0,1083.0,1041.0,0.00879,0.02099,0.00025,2.38714,17.0,742.23529,340.92703,791.0,1004.0,1023.0,749.0,0.00696,0.00784,0.00645,1.12684,0.40506,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,739.73333,319.12411,915.0,954.0,997.0,873.0,0.00837,0.00959,0.00483,1.14638,10.0,995.3,19.70812,995.5,1015.0,1015.0,953.5,0.01147,0.03135,0.00026,2.73239,0.52715,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
15,579.8,309.82386,781.0,841.5,876.0,739.0,0.00837,0.01147,0.00441,1.37127,10.0,895.7,256.86419,891.0,1082.0,1082.0,849.0,0.00742,0.01418,9e-05,1.91288,0.49264,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
16,734.375,254.31056,861.0,887.0,895.0,819.0,0.00738,0.00784,0.00629,1.062,9.0,1056.22222,26.64907,1033.0,1086.0,1086.0,991.0,0.00864,0.02243,0.00012,2.5975,0.55279,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,890.42857,335.01892,1015.0,1015.0,1086.0,973.0,0.01166,0.02347,0.00067,2.01321,18.0,667.11111,314.31829,807.5,895.0,932.0,765.5,0.00554,0.00829,0.00214,1.49531,0.3417,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
25,681.4,307.87335,740.0,967.0,995.0,698.0,0.00953,0.01085,0.00425,1.13887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
25,683.84,310.94523,809.0,942.0,975.0,767.0,0.0064,0.00969,0.00237,1.51359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
24,701.58333,302.98005,831.5,925.5,967.0,789.5,0.00743,0.01043,0.0026,1.40316,1.0,930.0,0.0,930.0,930.0,930.0,888.0,0.0,0.0,0.0,0.0,0.94766,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,904.35714,209.26593,930.0,930.0,1062.0,888.0,0.00693,0.01659,0.00017,2.39183,11.0,652.54545,323.21295,792.0,865.5,928.0,750.0,0.00736,0.00541,0.00744,0.73503,0.63819,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,1044.63158,37.72506,1062.0,1062.0,1062.0,1020.0,0.00346,0.01377,7e-05,3.97872,6.0,606.5,274.04972,798.0,799.0,803.0,756.0,0.01022,0.01087,0.00336,1.06322,0.84506,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
6,565.5,360.89045,570.0,926.5,927.0,528.0,0.00957,0.00812,0.01165,0.84825,19.0,725.05263,335.09362,926.0,986.5,989.0,884.0,0.00466,0.00781,0.00112,1.67391,0.19762,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,795.11765,262.37263,926.0,938.0,938.0,884.0,0.00436,0.00617,0.00122,1.41515,8.0,508.75,388.17192,256.5,1004.25,1005.0,214.5,0.00434,0.00697,0.0013,1.60726,0.76858,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,851.71429,259.42393,882.0,1026.5,1027.0,840.0,0.01259,0.02679,0.00023,2.12834,18.0,714.27778,294.86359,848.0,899.0,978.0,806.0,0.00658,0.01225,0.00238,1.86076,0.31681,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,771.0,314.91604,959.5,973.0,978.0,917.5,0.0051,0.0087,0.00313,1.70705,7.0,708.28571,314.66159,859.0,916.5,974.0,817.0,0.00739,0.00887,0.0023,1.20073,0.73678,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,729.33333,389.79254,1008.0,1012.0,1012.0,966.0,0.02113,0.05374,0.00017,2.54359,16.0,684.1875,311.43904,793.0,953.5,959.0,751.0,0.01004,0.01414,0.00514,1.4078,0.37485,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,754.0,319.01209,903.0,958.75,983.0,861.0,0.00609,0.01042,0.00324,1.712,11.0,933.0,278.18797,955.0,1084.0,1084.0,913.0,0.00263,0.00506,0.00013,1.92793,0.50704,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
10,921.1,286.71116,1014.5,1030.0,1030.0,972.5,0.01402,0.03604,0.0001,2.57086,15.0,777.2,230.30826,846.0,896.5,935.0,804.0,0.00855,0.01252,0.00294,1.46528,0.44137,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,1030.90909,32.46664,1003.0,1067.0,1067.0,961.0,0.00801,0.02206,8e-05,2.75347,14.0,558.42857,316.85524,752.0,812.5,843.0,710.0,0.00627,0.01002,0.002,1.59696,0.59192,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,728.88889,319.07625,834.0,967.75,1016.0,792.0,0.00789,0.00983,0.00269,1.24633,7.0,876.14286,280.20881,1016.0,1019.0,1019.0,974.0,0.00266,0.00447,0.0002,1.6835,0.68145,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
9,986.66667,49.57374,1031.0,1031.0,1031.0,989.0,0.00804,0.02107,7e-05,2.61949,16.0,753.375,252.13337,875.0,933.0,947.0,833.0,0.00904,0.01638,0.00117,1.81118,0.42419,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,943.09091,279.95794,978.0,1083.0,1083.0,936.0,0.00303,0.00792,8e-05,2.61124,14.0,757.07143,311.50613,923.0,977.5,1025.0,881.0,0.00709,0.01093,0.00159,1.54051,0.49464,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,734.5,287.84613,902.0,908.0,952.0,860.0,0.00984,0.01248,0.00539,1.26819,11.0,954.63636,247.63436,1017.0,1049.0,1049.0,975.0,0.00098,0.00153,0.00022,1.56296,0.49476,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,748.70588,325.52162,911.0,935.0,965.0,869.0,0.01021,0.01558,0.00276,1.5256,8.0,1012.25,24.03513,1011.5,1037.0,1037.0,969.5,0.0064,0.01539,0.00011,2.4031,0.61116,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
11,616.0,352.48959,841.0,899.0,933.0,799.0,0.00626,0.0124,0.00229,1.98238,14.0,962.07143,214.37533,1030.0,1031.0,1038.0,988.0,0.00299,0.00602,0.00011,2.01238,0.3347,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
3,748.33333,408.23713,1036.0,1037.0,1038.0,994.0,0.01379,0.01373,0.01379,0.99579,22.0,656.40909,298.24954,779.0,852.5,914.0,737.0,0.00842,0.00743,0.0058,0.88282,0.13454,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
7,585.0,400.76356,869.0,925.5,982.0,827.0,0.00519,0.00573,0.00378,1.10401,18.0,877.44444,293.31349,1008.5,1045.75,1058.0,966.5,0.0011,0.00191,0.00014,1.73683,0.20589,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,661.63158,291.38475,840.0,888.0,969.0,798.0,0.00916,0.01541,0.00168,1.68123,6.0,876.16667,285.84402,1004.0,1004.0,1004.0,962.0,0.00244,0.00469,7e-05,1.92364,0.70513,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,727.0,328.35398,901.0,921.0,968.0,859.0,0.00657,0.00805,0.00611,1.22364,13.0,753.76923,277.30437,857.0,937.0,937.0,815.0,0.00523,0.01569,0.00018,3.00324,0.47098,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,728.52632,299.44218,889.0,893.0,1018.0,847.0,0.00639,0.0072,0.00427,1.1262,6.0,906.16667,295.23912,1039.0,1039.0,1039.0,997.0,0.02234,0.0445,7e-05,1.99141,0.71798,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,761.08333,350.23574,924.5,1018.0,1018.0,882.5,0.00602,0.00551,0.00487,0.91584,13.0,853.15385,262.54753,921.0,1015.0,1015.0,879.0,0.00288,0.00746,0.00013,2.59095,0.45159,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,835.84211,227.60961,888.0,1004.5,1005.0,846.0,0.00476,0.00454,0.00492,0.95381,6.0,960.5,1.11803,961.0,961.0,961.0,919.0,0.00012,5e-05,0.0001,0.43738,0.73374,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,602.16667,325.5349,682.0,917.5,919.0,640.0,0.00938,0.00891,0.00505,0.94964,13.0,779.0,288.41983,893.0,979.0,979.0,851.0,0.00073,0.00107,0.00012,1.47528,0.41641,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
14,648.07143,369.23192,868.5,956.0,974.0,826.5,0.0061,0.01044,0.00236,1.71103,11.0,862.36364,307.52628,926.0,1067.0,1067.0,884.0,0.00845,0.02292,0.00015,2.71362,0.48887,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,761.47368,288.64627,901.0,912.0,957.0,859.0,0.00498,0.00595,0.00257,1.19479,6.0,893.5,304.77628,1030.0,1030.0,1030.0,988.0,0.00266,0.00514,7e-05,1.93017,0.72964,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
12,700.41667,225.39057,810.0,844.5,846.0,768.0,0.00765,0.01054,0.00222,1.37698,13.0,784.84615,361.86309,895.0,1063.0,1063.0,853.0,0.00063,0.00121,0.0001,1.91517,0.45169,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,616.73684,270.26222,762.0,791.0,807.0,720.0,0.00605,0.00728,0.00245,1.20478,6.0,902.0,321.54678,1046.0,1046.0,1046.0,1004.0,0.00429,0.00839,7e-05,1.95494,0.68406,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
